id,name,streetAddress,postalAddress,email,addressHeadOffice,tel,cell,fax,businessType,registeredNum,vatNum,Contact Person,registeredName,commencementDate,statusId,comment
576,Galitos -Sammy Marx,Shop No 1.1 9b  Sammy Marx Square  Cnr Prinlsoo & Chruch Str  Pta,"Postnet Suite 409, p/Bag X1  Die Wiolgers  0041  ",,Same as postal,,725438747,,REST,,,,                                                  ,8/1/03,2,
1185,Gameal's Cedar Cafe,"103 Club Ave,   Waterkloof Heights  Shopping Centre",P.O. Box 1994  Brookyn Square  0075,,,"4,609,797",,"4,609,797",CAFE,,,,,9/1/07,2,
1424,Gameal's Santa Lulla Cedar Cafe,Shop 85 Doringkloof Mall  Cnr lupin & Botha Ave,P.O. Box 1994  Brooklyn Square,,,012-667 5768,,012-667 5768,CAFE,,,,,5/1/09,-1,
1356,Gao Fa Trading,291 Andries Str  Constantia Building  Pretoria,,,,,"739,057,988",,FISH,,,,,1/1/10,2,
1264,Gaofa Take Away,291 Andries Str  Pretoria,P.O. Box 798  Pretoria,,,,,012-3287188,-1,,,,,1/1/09,2,Old Wad Cafe
167,Gardens Liquor Store,9185 Mamelodi Gardens,,,,(012) 8019480,,,REST,,,,,7/1/99,2,
814,Garona Tusk,Cnr Prinsloo & Church  Pta  ,P.O. Box 11752  Pta,,,3205809,,,REST,,,,,5/1/04,2,
1496,Gateway Fish & Chips Co,1319 Pretorius Str,Postnet Suite 126  Menlopark,louis.turvey@hotmail.co.za,,,"833,040,236",,FISH,,,,,2/17/11,2,
168,Geet Indian Restaurant,541 Fehresen Str  New Mckelneuck   Brooklyn,P.O.Box 14127  Laudium,,,(012) 460 3199,,(012) 460 3164,REST,,,,,11/1/02,2,
169,George Bou Conference Centre,234 Visagie Str  Pretoria,P.O.Box 1841  Faierie Glen  0043,,,(012) 322 8925,,,FUNC,,,,,12/1/03,2,
1097,Geratec Pretoria,"Unit 513, Level 5  Tygerfalls  Bellville",P.O. Box 5842  Tygervalley  7536,djoubert@geratecza.com,,021-9144670,,012-9144672,OTHER,,,,Expecta 446 (Pty) Ltd                             ,,-1,
952,Ghecko Catering Services & Events,Betlehem Str  Rustenburg,P.O. Box 9121  Rustenburg  0300,,,,,014-5925686,FUNC,,,,,6/1/03,2,
170,Giant Liquor,428 D.F. Malan Drive  Pretoria West,P.O.Box 742   Ifafi  Hartbeespoort,,,(012) 326 2256,,,OTHER,,,,,1/1/95,2,
171,Ginellis,Cnr Lucilles & Presceint,P.O.Box 3149  Witbank,,,(013) 6903518,,,-1,,,,Treka Trade 1155                                  ,7/1/01,2,
172,Giovannis Brooklyn,Shop 118 Brooklyn Mall  Bronkhorst Str,As above,,,012-3463344,,,REST,,,,,11/1/91,2,
1510,Gishaways & Steers Highveld Mall Witbank(Giramunda,Highveld Mall Shop 86  Mandela Drive  Witbank,P.O. Box 1532  Middelburg  1050,ultracity.middelburg@bas.co.za,,013-243 9622,,013-243 9621,FISH,,,,Rinsa Pty Ltd                                     ,9/1/11,2,
609,Glaskas Tuisnywerheid,Cnr Schomean & Andries Str  ,,,,012-3228832,,,SNACK,,,,,1/1/02,2,
173,Glen Village Coffee Corner,Cnr Hans Strydom & Olympus   Faerie Glen,P.O.Box 72564  Lynnwood Ridge,,,,,,-1,,,,,10/1/98,2,
949,Glenwood Superette,70 Glenwood Rd  Lynnwood Glen,P.O. Box 54732  Wierda Park  0149,,,3617719,,3799126,CAFE,,,,Jogson Trading cc                                 ,3/1/06,2,
176,Godies,Roseville Park  Moot Str  Hermanstad  Pta,484 30th Ave  Villieria  Pta,,,012-3798051,,,SNACK,,,,Goldenspot Trading 230 cc                         ,1/1/01,2,
175,Gold Star cc,Old Warmbaths Rd  Moretele,P.O.Box 1456  Hammanskraal,,,012-7110609,,,OTHER,,,,,1/1/03,2,
1358,Golden Canyon Spur,Shop 36-21Sunnypark Centre  Cnr Jeppe & Essellen Str  Sunnyside  Pretoria,,dennise@spursteakranch.co.za,,012-440 1196,,012-440 1197,REST,,,,,11/1/08,2,
174,Golden City Chinese Restaurant,32 Pinastr Str  Hazelwood  Pretoria,88 Alcode Rd   Lynnwood Glen,,,012-4602794,,,FUNC,,,,,4/2/01,2,
690,Golden City Express Restaurant,UF85  Menlyn Park Shopping Centre  Pta,88 Alcade Rd  Lynnwood Glen,,,012-3681446,,,REST,,,,,4/1/03,0,
1416,Golden Eagle Spur,Atterbury Value Mart  Faerie Glen  Pta,P.O. Box 752  Montanapark,ptvr@mweb.co.za,,012-991 1970,,012-997 4754,REST,,,,Celsum 1064 (Pty) Ltd                             ,10/28/09,2,
594,Golden Sun Cafe,286 Cradock Str  Lyttelton,,,,012-6645312,,,CAFE,,,,,1/1/83,2,
1178,Golden West Fast Food,Cnr Church & Schubart Str  91 Church Str,,,,"3,236,071",,,-1,,,,,11/1/07,2,
1281,Golden West Fast Foods,91 Church Str  Pretoria Central  0002,,,,012-3236071,,,CAFE,,,,,3/1/09,2,
177,Granco cc,Cnr Schoeman & Van Der Walt  Tramshed 29,,,,,,,-1,,,,,1/1/01,2,
923,Grant Host cc,La Quinta Str  Silver Lakes Golf Estate,P.O. Box 11018  Silver Lakes  0054,elaine@grandhost.org,,"8,090,281",,"8,090,429",FUNC,,,,,3/1/02,2,
178,Grassdak Tea Garden,Room 3 Annlin Foruym  Dorothea Str  Annlin,P.O.Box 15423  Sinoville  0192,,,012-5430126,,,-1,,,,Ovetal Labour Solutions (Pty) Ltd                 ,4/1/03,0,
815,Gredina Supermarket,167 Jan Elles Str  Danville,,,,,,,-1,,,,,1/1/03,2,
179,Greek Style Taverna,Shop 1  Glen Gables  Lynnwood Rd  ,,,,012-3619369,,,REST,,,,,,2,
1606,Green Cuizine Centurion GM,Cnr Jakaranda & Lenchen Str  Centurion,P.O. Box 73701  Lynnwood Ridge  0040,chris@greencuizine.co.za,,,"825,774,732","866,097,407",-1,,,,,9/1/12,2,
1604,Green Cuizine Hatfield Auto,Cnr Jan Shoba & Park Str  Hatfield,P.O. Box 73701  Lynnwood Ridge  0040,chris@greencuizine.co.za,,,"825,774,732","866,097,407",CAFE,,,,,4/1/11,2,
1605,Green Cuizine Zambezi GM,Cnr Zambezi Dr & Veronica Magalieskruin,P.O. Box 73701  Llynnwood Ridge  0040,chris@greencuizine.co.za,,,"825,774,732","866,097,407",CAFE,,,,,9/1/11,2,
180,Greenfields at Reds,Shop 19 Mall @ Reds  Cnr Hendrick Verwoerd & Rooihuiskraal Rd  Rooihuiskraal,Net Suite 247  Private Bag X247  Centurion  0046,greenfieldsgrill@gmail.com,,012-6568930,,012-656 8929,REST,,,,,5/1/03,2,
181,Greenfields Brooklyn,Shop No 36  Brooklyn Square  Veale Str,P.O.Box 116622  Silver Lakes  0054,,,012-4603540,,,REST,,,,,11/1/01,2,
182,Greenfields Castle Walk,Cnr Lois 7 Nossob Ave  Erasmukloof,P.O.Box 100123  Moreleta Park  0167,,,012-3471295,,912-3471295,REST,,,,Blue Magnolia                                     ,8/1/96,2,
184,Greenfields Centurion,Shop 10  Jeanlen Shopping Centre  Lyttelton,132 Montanapark   0159,,,012-6633936,,012-9972298,REST,,,,Dataforce Trading 56                              ,10/1/99,2,
1179,Greenfields Hatfield,Cnr Hilda/Burnette Str  Hatfield,P.O. Box 101567  Moreletta Plaza  0167,Hatfield@Greenfields .co.za,,"3,624,483",,"3,624,483",REST,,,,JB Underwrting Mngment                            ,11/1/07,2,
1211,Greenfields Hazeldean,"Cnr Graham & Silverlakes,  Silverlakes",P.O. Box 2880  Faerie Glen,absolute610@mweb.co.za,,"8,092,180",,"8,092,180",REST,,,,,1/1/08,2,
780,Greenfields Lynnwood,Shop 5 772 Lynnwod Rd  Glengables,P.O. Box 76276  Lynnwood Ridge  0040,,,3484999,"827,740,326","3,484,981",REST,,,,Woldwide Trading                                  ,3/1/05,2,
185,Greenfields Montana,,P.O.Box 6267  Montana Park  0159,,,012-5483112,,,REST,,,,Megaphase Trading 42cc                            ,1/1/01,2,
1248,Greenfields Montana Corner,Montana Corner Complex  Cnr Dr Swanepoel.Zambezi Drive  ,P.O. Box 82560  Doornpoort  0017,montana@greenfields.co.za,,"5,482,186",,"5,482,186",REST,,,,Morning Dew Trading 287                           ,,2,
186,Greenfields State Theatre,State Theatre  Cnr Church & Prinsloo,383 Brooks Str  Menlo Park,,,012-3207071,,,REST,,,,,4/1/99,2,
728,Greenfields Warmbaths,Shop 6 Waterfront  Old Pretroai Rd  Bela Bela,P.O. Box 1777  Bela Bela,,,014-736 3272,,014-7363273,REST,,,,GMGL Trust                                        ,8/1/04,2,
638,Greenfields Watermeyer Park,Shop 1  Watermeyer Centre  Cnr Cussonia & Watermeyer  Val De Grace,P.O. Box 13843  Sinoville  0129,watermeyer@greenfields.co.za,,012-8046161,,"8,046,161",REST,,,,Cindu Home Industry                               ,3/1/03,2,
658,Greentrees Superette,52 Harmony Rd  Muckleneuk  Pretoria,P.O.Box 51320  Wierda Park  0140,,,012-341 6493,,,CAFE,,,,,9/1/97,2,
187,Greyskies,Shop 23  Clubview co Complex  Lyttelton Rd,P.O.Box 11223  Clubview,,,012-6544684,,,-1,,,,,,2,
1167,Grounded Cafe,Shop No 1 Bus Terminal  Pretoria Station,P.O. Box 19752  Pretoria West,spearl@telkomsa.net,,011-849 5523,,,CAFE,,,,,1/1/08,2,
639,Guia Chinese Rest,Shop 13c 1st Floor  Cnr Selikats Cousuroy & Graaf Reinet,P.O.Box 12345  Centurion  0046,,,"9,912,712",,,REST,,,,,4/1/04,2,
1314,Gye Nyame Investment,Cnr Mandela & Woltmade  Witbank,P.O. Box 65286  Erasmusrand,,,128077899,,012-8077897,REST,,,,,,2,
195,Hammanskraal Station Restaurant,Hammanskraal Station,,,,012-7110345,,,REST,,,,,7/1/99,2,
196,Hatfield Take Away,1059 Arcadia Str,,,,012-4302454,,,SNACK,,,,,1/7/02,2,
732,Hatfield Tuisnywerheid,394 Rigel Ave  Erasmusrand  Pta,Posbus  101601,,,4202829,,,SNACK,,,,MB Winkelassistente                               ,10/1/04,-1,
197,Havana Bistro,Atterbury Rd  Menly Park,P.O.Box 73505  Lynnwoodrif  0081,,,012-3681193,,,REST,,,,,2/1/01,0,
1638,Hawk Lake Spur,Sho 102 Centurion Mall  Heuwel Ave  Centurion,P.O. Box 194  Peters Field  1566,hawklakespur@telkomsa.net,,012-663 8709,,012-663 2988,REST,,,,Grapeseed Trading                                 ,7/25/12,2,
198,Hazelwood Mini Market,Hazelwood weg 11  Hazelwood,P.O.Box 39630,,,012-3468118,,,CAFE,,,,,1/1/02,2,
816,Heat Grill Room,Shop 31  Woodlands Boulevard  cnr Garsfontein & Devile Bois,P.O. Box 1138  Menlyn Central,info@heat.co.za,,,,,REST,,,,,8/18/05,2,
199,Herr Gunters,MTB Building  1115 Burnett Str  Hatfield  0083,P.O.Box 14416  Hatfield  0028,,,012-3126975,,,REST,,,,,12/1/00,3,
200,Het mannkin Coffee Shop,Gift Acres Centre  Plot 29 Lynnwood Rd  The Willows  pta,P.O.Box 72156  Lynnwood Rodge  0040,,,012-3651001,,,REST,,,,In 4 Accomodation & Travel                        ,3/1/01,2,
1566,Heydays Roadhouse,Naude Str  Rayton,P.O. Box 642  Rayton  1001,gctraders007@gmail.com,,,,"862,357,236",RH,,,,,11/1/11,2,
925,HFC Take Away,Toerien Str  Witbank,P.O. Box 261  Witbank,TBNASH@YEBO>CO>ZA,,013-697 0809,,013-6928747,CAFE,,,,                                                  ,3/1/05,2,
926,Highveld Fish & Chips,"Shop No 3,  Highveld Centre  Watermeyer Str  Witbank",P.O. Box 13616  Leraatsfontein,,,013-697 0817,,013-692 0817,CAFE,,,,,1/1/03,2,
201,Hillside Tavern,320 The Hillside Rd  Lynnwood,,,,012-3485505,,,REST,,,,F&S Steakhouse cc                                 ,10/15/89,2,
202,Hollywood Pizza - Wierda Park,Cnr Springbok & Chris Hougaard Str,No 11 Silverpine Crescent  Zwartkop X4,,,012-6600685,,,SNACK,,,,,3/1/91,2,
751,Hollywood Pizza The Reeds,Panorama Str  No 5  The Reeds Centre,,,,6613331,,,SNACK,,,,,3/14/03,0,
1126,Home Base Night Club,197 Schoeman Str,1208 Moulton Ave,michaelj@worldonline.co.za,,"3,266,968",,"3,266,968",-1,,,,,1/1/06,2,
1533,Homestead Rest,9 Van Velden Str  Brits  0250,P.O. Box 3485  Brits  0250  ,,,012-252 4754,,012-252 7545,-1,,4720174418,,Noet Restaurant                                   ,,2,No Reg form
203,Horn & Phillips Catering,Woodhill Country Club,P.O.Box 9015,,,012-9980011,,012-9980012,OTHER,,,,Horn & Philips Catering Consortium                ,,2,
906,Hot Chocolate chocolatier,123 Limpopo Ave  Lyttleton Manor,As above,markuss@absa-ib.co.za,,,,,CAFE,,,,,10/1/04,2,
204,Hot Dog Cafe Centurion,OK Boulevard  Checkers Hyper  Cnr Henfrick Verwoer  ,P.O.Box 14562  Lyttelton  0140,accounts@hotdogcaf.co.za,,"6,647,213",,"6,640,042",SNACK,,,,Microzone Trading 801c                            ,11/1/03,2,
1359,Hot Dog Cafe Centurion Buildiners Warehuse,Cnr Lenchen & Clarinet Str  Centurion  @ Builders warehouse,P.O. Box 14562  Lyttelton  0157,caroline@hotdogcafe.co.za,,012-664 7213,,012-664 0042,-1,,,,Prophabo (Pty) Ltd                                ,10/23/08,2,
205,Hot Dog Cafe Menlyn & Makro,90 Lois Str  Menlo Park  Unit No 10,P.O.Box 14562  Lyttelton  0140,accounts@hotdogcafe.co.za,,6647213,,"6,640,042",SNACK,,,,Microzone Trading 782cc                           ,11/1/03,0,
206,Hot Festive Restaurant,314 Dykor Rd  Silverton  0184,,,,012-8042093,,,REST,,,,,,2,
910,Hot Spartan T/Aways,457 Pretoria Street  Silverton  0184,,dventura@cstr.co.za,,"8,048,386",,,SNACK,,,,,3/16/06,2,
676,Hot Spot Roadhouse,630 Voortrekkers Rd  Gezina  Pta,,,,012-3351305,,,RH,,,,,7/1/04,2,
1153,House Of Candy Menlyn,"Shop UF 78,  Manlyn Centre  Pretoria",2 Villa Santoni  Gomdoring Str  Moreleta Park,steven@nja.co.za,,"3,681,131",,,OTHER,,,,Dolerite Edge Trading 24                          ,10/1/05,2,
819,House of Canton,273 Middle Str  Brooklyn  Pta,,,,3462293,,,REST,,,,,10/1/01,0,
211,House of coffee Pta North,Shop 29  North Park Mall,,,,012-5464140,,,REST,,,,Loupos Products                                   ,11/30/97,2,CLOSED
640,House of Coffees,"Shop 23  Hillcrest Boulevard  Lynnwood Road  Hillcrest, Pretoria",P.O. Box 15952  Lyttelton  0140,,,,,,REST,,,,Marina's Belgilan Waffles                         ,12/15/03,2,Changed name to Coffee Cafe w.e.f. 1 August 2010
1360,House Of Coffees Hans Sgrydom,Cnr Hans Strijdom & olympus weg,P.O. Box 40040  Moreletepark  0044,madeleinebarnard@gmail.co.za,,012-991 3380,,,OTHER,,,,Pretoria Service Help Line cc                     ,1/1/10,2,
817,House of Coffees Hartebeespoort,Shop 12  Sediba Plaza  R511  Hartbeespoort,,hocharties@mynet.co.za,,2591474,,,-1,,,,,8/3/05,2,
208,House of Coffees Kolonnade,Cnr Zambesi & Van Der Merwe Str  Montana,P.O.Box 39100  Moreleta Park  Pta  0044,,435 Kolonnade Centre  Montana,,,,OTHER,,,,Cypris Inves cc                                   ,5/1/00,2,
897,House of Coffees Lynnwood Rd,Lynnwood Road,P.O. Box 310   Montana Park,,,"3,624,690",,3624690,REST,,,,Coffee 4 2                                        ,11/1/05,2,
209,House of Coffees Menlyn,Shop UF65  Menlyn Shopping Centre,P.O.Box 1171  menlyn Central  0077,menlyncafe@gmail.com,,012-3681313,,012-3681314,REST,,,,Rasitone cc                                       ,8/1/10,2,
1506,House Of Coffees Montanapark,Cnr Zambezi 7 Dr V/D Merwe  Montanapark,"P.O. Box 1392,  Montana Park",hocmontana@gmail.com,,012-548 4951,,,CAFE,,,,                                                  ,5/1/11,2,
818,House of Coffees Moreleta Park,Shop 11  Olivewood Shopping Centre  Wekker Rd,,,,9974404,,,-1,,,,,11/15/04,2,
210,House of Coffees Olivewood,Cnr Wekker & De Ville Bois M,,,,012-9974404,,,OTHER,,,,,12/1/01,2,
1325,House of Coffees Pierre Van Ryneveld,81 Van Ryneveld Ave  Pierre Van Ryneveld,P.O. Box 53   Cornwall Hll  0178,byicks@absamail.co.za,,012-662 1672,,,REST,,,,Trayick Trading cc                                ,,0,Closed 31/03/2010
963,House of Coffees Woodlands,Shop 71B Woodlands Boulavard  Cnr Garsfontein & Deville Bois  Pretorius Park  Pretoria,P.O. Box 33536  Glenstantia  0010,coffecape@telkomsa.net,,012-9977357,,9977358,OTHER,,,,,2/1/06,2,
691,Huckleberry's,Cnr Queen Wilhelminah & Nicolson,,,,012-3484588,,,REST,,,,,10/1/94,2,
744,Huiskos Kombuis,Grafenheim  Ninapark,,,,5424960,,,SNACK,,,,,2/23/05,2,
1088,Hunters Barn Pub & Grill,Pretoriastraat 301  Silver Village  Silverton  0184,Postnet Suite 699  Private Bag X 1  Die Wilgers  0041,,,8048569,,,OTHER,,,,,6/6/06,2,
898,Hunters Den,291 Andries Str,P.O. Box 11513  Wierda Park South  0157,,,3204242,,,REST,,,,,,-1,
820,IC Supermarket,Louise Str 946  Claremont  Pretoria,Box 845  Silverton  0127,,,,,,-1,,,,,1/1/05,2,
212,Ilala Palm Lodge,134 Dr Swanepoel   Montana,P.O.Box 735  Montana Park  0159,,,012-5482345,,,OTHER,,,,,5/1/03,2,
1513,Illinois Spur,Cnr Hilda & Burnette  The Fields Building,P.O. Box 12905  Hatfield  0028,pietersk@lantic.net,,012-364 1530,,,REST,,,,Lone Chef Beleggangs                              ,8/12/11,2,old Ohio Spur
1062,Imaging Restaurant & Deli,310 Eastwood Str  Pta,,,,"3,429,281",,,REST,,,,,7/24/04,2,
692,Immediate Response,321 Voortrekker Rd  Jok Building  Gezina  0004,P.O. Box 30808  Wonderboompoort  ,,,012-3292216,,,OTHER,,,,Blue Painter Trading 341                          ,9/1/03,2,
1487,In the Kitchen,268 West Street  Cnr Lenchen Road North  Centurion,Postnet Suite 305  Private Bag X1028  Doringkloof  1400,grant@inthekitchen.co.za,,012-671 8084,082 529 9006 (Velda),012-671 8877,REST,,,,In the Kitchen Food Solutions (Pty) Ltd           ,5/1/10,2,
213,Iola Cafe,268 Koos De La Rey Str  Pta North,,,,012-5464396,,012-5463957,CAFE,,,,,1/1/70,2,
214,Ipso Facto,Vermeulen Str  CBD,,,,012-3037548,,,REST,,,,,5/1/02,2,
754,Iptombi,Van Der Walt Str,P.O. Box 18803  Sunward Park  1497,,,,,,REST,,,,Ocean Trading 169                                 ,2/1/05,2,
215,Irish Harp,Cnr Bernard & von Wielligh Str  ,P.O.Box 8927  Hennopsmeer,,,012-6633089,,,REST,,,,Multihull Investments                             ,6/1/95,2,
1626,Isabellas Parkview,Cnr Garsfontein & Netcare Str  Moreleta Park,,parkview@isabellas.co.za,,"710,675,705",,,REST,,,,,2/27/12,2,
1628,Isabellas Silverlakes,Cnr Graham & Silverlakes Rd  ,P.O. Box 11678  Hatfield  0028,silverlakes@isabellas.co.za,,,"829,599,584",,REST,,,,,12/1/11,2,
1607,Isabellas Southdowns,Cnr John Vorster & Karee Rd  Southdowns Shopping Centre,Postnet Suite 70  Private Bag X 43  Sunninghill  2157,southdowns@isabellas.co.za,,,"765,631,107",,REST,,,,Seven Wood Trading                                ,11/9/12,2,
1476,Izintaba Restaurant cc,University of Pretoria  Lynnwood Rd  Lynnwood   Pretoria,P.O. Box 17071  Groenkloof  0027,adleraccounts@lantic.net,,012-362 8854,,"866,027,072",FUNC,,,,,3/1/11,2,
821,Izzy's Cafe Rest,Shop 245 Brooklyn Mall  Bronkhorst Str  Brooklyn  Pta,As above,,,3464296,,,REST,,,,Jungle Arrow Trading 92 [Pty] Ltd                 ,6/1/05,0,
971,J.B. Rivers - Lynnwood,Shop 2 Gift Acres Centre  Lynnwood Road  Pretoria,P.O. Box 25436  Monument Park  0105,,,3615531,,3659283,REST,,,,Chilli Pepper Rest                                ,7/1/06,0,Now Cheeky Monkey
217,J.D.'s Diner,Cnr Voortrekker and Soutpansberg Rds  Prinshof  Pta,,,,012-3287040,,,REST,,,,,12/10/03,0,
904,Jackpot Take Aways & Cafe,83A Thabo Mbeki Drive  Rustenburg  0299,,,,,,,-1,,,,,1/31/06,2,
1509,Jakaranda Fish & Chip Co,Shop 90 Jakaranda Shopping Centre  Cnr Michael brink & Frates  Rietondale,Postnet Suite 126  Menlo Park,louis.turvey@hotail.co.za,,,"833,040,236",,FISH,,,,,5/17/11,2,
1482,Jakaranda Net Cafe,213 Cnr Middleburg & Walker Str  Pretoria,P.O. Box 11629  Queenswood  0121,joetex1@telkomsa.net,,012-421 6816,,012-421 6707,REST,,,,,5/1/11,2,
822,Jasmym Maule Rest & Koffiehuis,Jan Smit Ave,P.O. Box 915  ifafi  0260,,,2591862,,,REST,,,,,8/24/04,2,
216,Java Coffee Shop,285 Lynnwood Rd  Menlo Park  0081,Lynn Burn Village No 28  Lynn Burn Road  Lynnwood Manor  0081,Kavallines@absamail.co.za,,012-3623226,,012-62 3227,REST,,,,,1/1/96,2,
641,Javin Trading Enterprises,Shop 15A  Menlyn Motor City  Garsfontein Drive,P.O.Box 58924  Karenpark  ,,,012-3612290,,,OTHER,,,,,1/9/03,2,
1235,JBM Caterers,522 President Str  Silverton  0184,P.O. Box 912-1152  Silverton  0127,jbm@pebblerock.co.za,,"8,080,046",,"8,080,046",FUNC,,,,,12/10/05,2,
859,Jimmy's Killer Prawns Brooklyn,Shop 3  Cnr Middel & Dey Str  Brooklyn Piazza  Brooklyn,As above,,,3465830,,,REST,,,,Akexcon Foods cc                                  ,6/17/05,2,
1214,Jimmy's Killer Prawns Centurion,Centurion Life Style Centre  Cnr Lenchen & Old Jhb   Centurion,"Postnet Suite 393  Private Bag X15,  Menlo Park  0102",,,,,,REST,,,,Corril Barnard Rest cc                            ,6/1/08,2,
1362,Jingle Jangle,Plot 54 Wekker Str  Moreleta Park  0044,P.O. Box 39394  Moreleta Park  0044,llexelmslile@vodamail.co.za,,012-997 0134,,"865,305,035",OTHER,,,,Lala Panzi Tea Garden                             ,4/1/08,2,
218,Jo Jo's Pizza Pasta Pub & Grill,55 Lanham Str  ,P.O.Box 2218  Bronkhorstspruit,,,,,,REST,,,,,6/1/01,2,
1461,John Dory's,"Atterbury Rd,  Shop # 20  Menlyn Centre,P6 Level",P.O. Box 73918  Lynnwood Rodge  Pretoria,arapho@spursteakhouse,,012-3681510,,012-368 1042,REST,,,,Golden Flame Grill No 1                           ,12/12/10,2,PREVIOUSLY ZENBU
899,John Dory's Restaurante,Cnr Heinrich & Brits RD  Akasia,P.O. Box 752  Montana Park,,,"5,490,404",,,REST,,,,Wonder John                                       ,1/24/06,2,
1114,Jokers Pie,Cnr Gert Maritz 7 Wes Strs  Pta North,P.O.Box 1758  Montana Park  0159,joker@lantic.net,,5464480,,5468765,OTHER,,,,,5/1/07,2,
1586,Jokers Pie Gezina,Frederika  Gezina Gallareis,P.O. Box 1758  Montana Park  0159,joker@lantic.net,,012- 546 4480,,012-546 8765,OTHER,,,,Rudmanfoods                                       ,1/1/11,2,
1025,Jorleo Cafe,Shop No 6  Orange Cntre  watermeyer Str  Witbank,P.O. Box 923  Edenvale  1610,,,"4,523,634",,,-1,,,,,10/28/02,2,
219,Joses Kitchen,1011 Kruger Ave  Centuion,465 Servaas Str  Pta West,he560813@yahoo.com,,012-6642957,,012-807 2258,SNACK,,,,,1/1/00,2,
999,Joyce Steakhouse & Caterers,Shabangu Str  Mamelodi West,,,,,,,REST,,,,,1/1/02,2,
1026,JR Pub & Rest,123 Sonja Str  Doringkloof  Pta,,,,,,,REST,,,,,10/1/02,0,
1027,Juicy Lane,Shope 207   Arcadia Centre,,,,"3,262,182",,,SNACK,,,,,1/1/97,2,
220,Juicy Lucy Centrurion,Shop 244  Centurion Mall  Heuwel Str  Centurionl,P.O.Box 10673  Centurion  0046,,,012-6631809,,,REST,,,,,12/1/00,0,
1154,Juicy Lucy Menlyn,Shop UF 66 Menlyn Mall  Atterbury Drive  Menlyn,,,,"3,481,658",,,REST,,,,,12/5/07,2,
1080,Juicy Lucy Rustenburg,Augrabies Str  Shop 215  Waterfall Mall  Rustenburg,Postnet 2014  Private Bag X82329  Rustenburg  0300,,,014-5373670,,,OTHER,,,,,4/1/07,2,
221,Junction 23,Schoeman Str  ,P.O.Box 11023  Tramshed  0126,,,012-3204323,,,REST,,,,,1/1/92,1,
222,Just Friends,52 Simon Vermooten   Cnr Furrow Rd   Equestrian Shopping centre  De Wilgers ,P.O.Box 9987  Centurion  0046,,,012-8076368,,,REST,,,,Ixia Trading 138                                  ,2/1/04,2,
224,Kabylies Fast Foods,Centre Forum  Van Der Walt Str  Pta,,,,,,,CAFE,,,,,10/1/02,2,
823,Kaffeestuble cc,Cnr Garsfontein/Rubenstein Str  Moreleta Plaza,P.O. Box 14  Pta  0161,,,9935797,,,-1,,,,,,2,
1258,Kairuz Holdings (Pty) Ltd,The Business Centre  Cnr 12th Ave & Gemsbok Lane  Rivonia,Postnet Suite 1  Private Bag X75  Branston  2121,glen@kairuzholdings.co.za,,011-612 3076,,865106446,OTHER,,,,,9/1/05,2,
781,Kalafon Cafe,Klipspringer Str  Atteridgeville,167 Tuin Str  Pta Gardens  0182,,,3738807,,,CAFE,,,,,6/1/95,2,
